Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
DON_MEGA_005762,Coulters,Pennsylvania,No,12345
DON_MEGA_005763,Nemacolin,Pennsylvania,No,12345
DON_MEGA_005764,Croydon,Pennsylvania,Yes,12345
DON_MEGA_005765,East Freedom,Pennsylvania,Yes,12345
DON_MEGA_005766,Carlisle,Pennsylvania,No,12345
DON_MEGA_005767,Devon,Pennsylvania,Yes,12345
DON_MEGA_005768,Freeport,Pennsylvania,Yes,12345
DON_MEGA_005769,Worthington,Pennsylvania,No,12345
DON_MEGA_005770,Bradford,Pennsylvania,Yes,12345
DON_MEGA_005771,Dayton,Pennsylvania,Yes,12345
DON_MEGA_005772,Listie,Pennsylvania,Yes,12345
DON_MEGA_005773,Sweet Valley,Pennsylvania,Yes,12345
DON_MEGA_005774,West Sunbury,Pennsylvania,Yes,12345
DON_MEGA_005775,Glen Campbell,Pennsylvania,Yes,12345
DON_MEGA_005776,Ruffs Dale,Pennsylvania,Yes,12345
DON_MEGA_005777,Normalville,Pennsylvania,Yes,12345
DON_MEGA_005778,Mahaffey,Pennsylvania,Yes,12345
DON_MEGA_005779,Weedville,Pennsylvania,No,12345
DON_MEGA_005780,Hooversville,Pennsylvania,No,12345
DON_MEGA_005781,Glen Rock,Pennsylvania,No,12345
DON_MEGA_005782,Nazareth,Pennsylvania,No,12345
DON_MEGA_005783,Tyrone,Pennsylvania,No,12345
DON_MEGA_005784,Emmaus,Pennsylvania,No,12345
DON_MEGA_005785,Fayetteville,Pennsylvania,No,12345
DON_MEGA_005786,Burnt Cabins,Pennsylvania,Yes,12345
DON_MEGA_005787,Ralston,Pennsylvania,Yes,12345
DON_MEGA_005788,Shawnee On Delaware,Pennsylvania,No,12345
DON_MEGA_005789,Mahanoy Plane,Pennsylvania,Yes,12345
DON_MEGA_005790,Dover,Pennsylvania,Yes,12345
DON_MEGA_005791,Bausman,Pennsylvania,No,12345
DON_MEGA_005792,Macungie,Pennsylvania,No,12345
DON_MEGA_005793,Beavertown,Pennsylvania,Yes,12345
DON_MEGA_005794,Bovard,Pennsylvania,Yes,12345
DON_MEGA_005795,Akron,Pennsylvania,Yes,12345
DON_MEGA_005796,Scottdale,Pennsylvania,No,12345
DON_MEGA_005797,Mount Aetna,Pennsylvania,Yes,12345
DON_MEGA_005798,Roxbury,Pennsylvania,Yes,12345
DON_MEGA_005799,Milnesville,Pennsylvania,Yes,12345
DON_MEGA_005800,Mapleville,Rhode Island,Yes,12345
DON_MEGA_005801,Rumford,Rhode Island,Yes,12345
DON_MEGA_005802,Manville,Rhode Island,No,12345
DON_MEGA_005803,Hopkinton,Rhode Island,Yes,12345
DON_MEGA_005804,Saunderstown,Rhode Island,No,12345
DON_MEGA_005805,Forestdale,Rhode Island,No,12345
DON_MEGA_005806,Rumford,Rhode Island,Yes,12345
DON_MEGA_005807,Narragansett,Rhode Island,Yes,12345
DON_MEGA_005808,Slatersville,Rhode Island,No,12345
DON_MEGA_005809,Harmony,Rhode Island,Yes,12345
DON_MEGA_005810,Pawtucket,Rhode Island,No,12345
DON_MEGA_005811,Cumberland,Rhode Island,No,12345
DON_MEGA_005812,Westerly,Rhode Island,No,12345
DON_MEGA_005813,Glendale,Rhode Island,Yes,12345
DON_MEGA_005814,Wood River Junction,Rhode Island,Yes,12345
DON_MEGA_005815,Coventry,Rhode Island,Yes,12345
DON_MEGA_005816,Little Compton,Rhode Island,Yes,12345
DON_MEGA_005817,Coventry,Rhode Island,Yes,12345
DON_MEGA_005818,Greenville,Rhode Island,No,12345
DON_MEGA_005819,Warwick,Rhode Island,No,12345
DON_MEGA_005820,Wyoming,Rhode Island,No,12345
DON_MEGA_005821,Warwick,Rhode Island,No,12345
DON_MEGA_005822,Jamestown,Rhode Island,No,12345
DON_MEGA_005823,Westerly,Rhode Island,Yes,12345
DON_MEGA_005824,Barrington,Rhode Island,No,12345
DON_MEGA_005825,Wyoming,Rhode Island,Yes,12345
DON_MEGA_005826,Coventry,Rhode Island,Yes,12345
DON_MEGA_005827,East Providence,Rhode Island,No,12345
DON_MEGA_005828,Slatersville,Rhode Island,Yes,12345
DON_MEGA_005829,Portsmouth,Rhode Island,Yes,12345
DON_MEGA_005830,Coventry,Rhode Island,No,12345
DON_MEGA_005831,Warren,Rhode Island,Yes,12345
DON_MEGA_005832,Rumford,Rhode Island,No,12345
DON_MEGA_005833,East Greenwich,Rhode Island,No,12345
DON_MEGA_005834,East Providence,Rhode Island,No,12345
DON_MEGA_005835,Foster,Rhode Island,No,12345
DON_MEGA_005836,Forestdale,Rhode Island,Yes,12345
DON_MEGA_005837,Greenville,Rhode Island,No,12345
DON_MEGA_005838,Pawtucket,Rhode Island,No,12345
DON_MEGA_005839,Forestdale,Rhode Island,Yes,12345
DON_MEGA_005840,Chepachet,Rhode Island,No,12345
DON_MEGA_005841,Forestdale,Rhode Island,Yes,12345
DON_MEGA_005842,Block Island,Rhode Island,No,12345
DON_MEGA_005843,North Smithfield,Rhode Island,No,12345
DON_MEGA_005844,Cranston,Rhode Island,Yes,12345
DON_MEGA_005845,Bradford,Rhode Island,Yes,12345
DON_MEGA_005846,Albion,Rhode Island,Yes,12345
DON_MEGA_005847,West Greenwich,Rhode Island,Yes,12345
DON_MEGA_005848,Rockville,Rhode Island,No,12345
DON_MEGA_005849,North Scituate,Rhode Island,Yes,12345
DON_MEGA_005850,Pawtucket,Rhode Island,Yes,12345
DON_MEGA_005851,Albion,Rhode Island,No,12345
DON_MEGA_005852,Slocum,Rhode Island,Yes,12345
DON_MEGA_005853,Foster,Rhode Island,No,12345
DON_MEGA_005854,Wood River Junction,Rhode Island,Yes,12345
DON_MEGA_005855,Slocum,Rhode Island,Yes,12345
DON_MEGA_005856,Newport,Rhode Island,Yes,12345
DON_MEGA_005857,North Scituate,Rhode Island,Yes,12345
DON_MEGA_005858,Riverside,Rhode Island,Yes,12345
DON_MEGA_005859,Riverside,Rhode Island,No,12345
DON_MEGA_005860,Carolina,Rhode Island,No,12345
DON_MEGA_005861,Slatersville,Rhode Island,Yes,12345
DON_MEGA_005862,West Warwick,Rhode Island,No,12345
DON_MEGA_005863,Rockville,Rhode Island,Yes,12345
DON_MEGA_005864,Providence,Rhode Island,Yes,12345
DON_MEGA_005865,Bristol,Rhode Island,Yes,12345
DON_MEGA_005866,East Providence,Rhode Island,Yes,12345
DON_MEGA_005867,Newport,Rhode Island,No,12345
DON_MEGA_005868,Fiskeville,Rhode Island,No,12345
DON_MEGA_005869,Westerly,Rhode Island,Yes,12345
DON_MEGA_005870,Prudence Island,Rhode Island,No,12345
DON_MEGA_005871,Mapleville,Rhode Island,Yes,12345
DON_MEGA_005872,West Warwick,Rhode Island,Yes,12345
DON_MEGA_005873,Jamestown,Rhode Island,Yes,12345
DON_MEGA_005874,Middletown,Rhode Island,No,12345
DON_MEGA_005875,Manville,Rhode Island,Yes,12345
DON_MEGA_005876,Woonsocket,Rhode Island,Yes,12345
DON_MEGA_005877,Hope,Rhode Island,Yes,12345
DON_MEGA_005878,Middletown,Rhode Island,Yes,12345
DON_MEGA_005879,Woonsocket,Rhode Island,No,12345
DON_MEGA_005880,Slatersville,Rhode Island,No,12345
DON_MEGA_005881,West Greenwich,Rhode Island,No,12345
DON_MEGA_005882,Glendale,Rhode Island,Yes,12345
DON_MEGA_005883,Charlestown,Rhode Island,No,12345
DON_MEGA_005884,West Greenwich,Rhode Island,Yes,12345
DON_MEGA_005885,Cranston,Rhode Island,Yes,12345
DON_MEGA_005886,Bradford,Rhode Island,Yes,12345
DON_MEGA_005887,West Warwick,Rhode Island,Yes,12345
DON_MEGA_005888,North Scituate,Rhode Island,No,12345
DON_MEGA_005889,Shannock,Rhode Island,Yes,12345
DON_MEGA_005890,Greene,Rhode Island,No,12345
DON_MEGA_005891,Smithfield,Rhode Island,No,12345
DON_MEGA_005892,Shannock,Rhode Island,Yes,12345
DON_MEGA_005893,Albion,Rhode Island,Yes,12345
DON_MEGA_005894,Adamsville,Rhode Island,Yes,12345
DON_MEGA_005895,Bristol,Rhode Island,Yes,12345
DON_MEGA_005896,Middletown,Rhode Island,No,12345
DON_MEGA_005897,Saunderstown,Rhode Island,No,12345
DON_MEGA_005898,Providence,Rhode Island,Yes,12345
DON_MEGA_005899,Barrington,Rhode Island,No,12345
DON_MEGA_005900,Dillon,South Carolina,Yes,12345
DON_MEGA_005901,Brunson,South Carolina,No,12345
DON_MEGA_005902,Smyrna,South Carolina,No,12345
DON_MEGA_005903,Jenkinsville,South Carolina,No,12345
DON_MEGA_005904,Tigerville,South Carolina,No,12345
DON_MEGA_005905,York,South Carolina,Yes,12345
DON_MEGA_005906,Wellford,South Carolina,No,12345
DON_MEGA_005907,Startex,South Carolina,No,12345
DON_MEGA_005908,Cordova,South Carolina,Yes,12345
DON_MEGA_005909,Salley,South Carolina,Yes,12345
DON_MEGA_005910,Piedmont,South Carolina,Yes,12345
DON_MEGA_005911,Round O,South Carolina,Yes,12345
DON_MEGA_005912,Longs,South Carolina,No,12345
DON_MEGA_005913,Charleston Afb,South Carolina,Yes,12345
DON_MEGA_005914,West Columbia,South Carolina,No,12345
DON_MEGA_005915,Crocketville,South Carolina,No,12345
DON_MEGA_005916,Moncks Corner,South Carolina,Yes,12345
DON_MEGA_005917,Hopkins,South Carolina,Yes,12345
DON_MEGA_005918,Sandy Springs,South Carolina,No,12345
DON_MEGA_005919,Bennettsville,South Carolina,Yes,12345
DON_MEGA_005920,North Augusta,South Carolina,Yes,12345
DON_MEGA_005921,Sheldon,South Carolina,No,12345
DON_MEGA_005922,Reidville,South Carolina,Yes,12345
DON_MEGA_005923,Loris,South Carolina,Yes,12345
DON_MEGA_005924,Richburg,South Carolina,Yes,12345
DON_MEGA_005925,Galivants Ferry,South Carolina,Yes,12345
DON_MEGA_005926,Sheldon,South Carolina,No,12345
DON_MEGA_005927,La France,South Carolina,Yes,12345
DON_MEGA_005928,Springfield,South Carolina,Yes,12345
DON_MEGA_005929,Fort Lawn,South Carolina,No,12345
DON_MEGA_005930,Waterloo,South Carolina,Yes,12345
DON_MEGA_005931,Kershaw,South Carolina,Yes,12345
DON_MEGA_005932,Elloree,South Carolina,No,12345
DON_MEGA_005933,Sheldon,South Carolina,No,12345
DON_MEGA_005934,Turbeville,South Carolina,No,12345
DON_MEGA_005935,Honea Path,South Carolina,No,12345
DON_MEGA_005936,New Ellenton,South Carolina,Yes,12345
DON_MEGA_005937,Lydia,South Carolina,Yes,12345
DON_MEGA_005938,Olar,South Carolina,No,12345
DON_MEGA_005939,Springfield,South Carolina,No,12345
DON_MEGA_005940,Yemassee,South Carolina,Yes,12345
DON_MEGA_005941,Whitmire,South Carolina,Yes,12345
DON_MEGA_005942,North Charleston,South Carolina,Yes,12345
DON_MEGA_005943,Lockhart,South Carolina,No,12345
DON_MEGA_005944,Eastover,South Carolina,No,12345
DON_MEGA_005945,Tatum,South Carolina,Yes,12345
DON_MEGA_005946,Summerville,South Carolina,No,12345
DON_MEGA_005947,Pelion,South Carolina,No,12345
DON_MEGA_005948,Johns Island,South Carolina,Yes,12345
DON_MEGA_005949,Bowman,South Carolina,No,12345
DON_MEGA_005950,Fairfax,South Carolina,Yes,12345
DON_MEGA_005951,Fort Lawn,South Carolina,No,12345
DON_MEGA_005952,Saluda,South Carolina,No,12345
DON_MEGA_005953,Edgemoor,South Carolina,Yes,12345
DON_MEGA_005954,North,South Carolina,No,12345
DON_MEGA_005955,Sunset,South Carolina,Yes,12345
DON_MEGA_005956,White Rock,South Carolina,No,12345
DON_MEGA_005957,Glendale,South Carolina,Yes,12345
DON_MEGA_005958,Lockhart,South Carolina,Yes,12345
DON_MEGA_005959,Green Sea,South Carolina,Yes,12345
DON_MEGA_005960,Cassatt,South Carolina,Yes,12345
DON_MEGA_005961,Saint Matthews,South Carolina,Yes,12345
DON_MEGA_005962,Due West,South Carolina,No,12345
DON_MEGA_005963,Cheraw,South Carolina,No,12345
DON_MEGA_005964,Hampton,South Carolina,Yes,12345
DON_MEGA_005965,Gifford,South Carolina,No,12345
DON_MEGA_005966,Fair Play,South Carolina,No,12345
DON_MEGA_005967,Fork,South Carolina,Yes,12345
DON_MEGA_005968,Cassatt,South Carolina,No,12345
DON_MEGA_005969,Salem,South Carolina,Yes,12345
DON_MEGA_005970,Russellville,South Carolina,Yes,12345
DON_MEGA_005971,Glendale,South Carolina,No,12345
DON_MEGA_005972,Townville,South Carolina,Yes,12345
DON_MEGA_005973,Canadys,South Carolina,No,12345
DON_MEGA_005974,Gifford,South Carolina,Yes,12345
DON_MEGA_005975,Williamston,South Carolina,Yes,12345
DON_MEGA_005976,Clover,South Carolina,Yes,12345
DON_MEGA_005977,Dalzell,South Carolina,No,12345
DON_MEGA_005978,Dillon,South Carolina,No,12345
DON_MEGA_005979,Clarks Hill,South Carolina,Yes,12345
DON_MEGA_005980,Miley,South Carolina,Yes,12345
DON_MEGA_005981,Slater,South Carolina,Yes,12345
DON_MEGA_005982,Batesburg,South Carolina,No,12345
DON_MEGA_005983,Six Mile,South Carolina,Yes,12345
DON_MEGA_005984,Slater,South Carolina,No,12345
DON_MEGA_005985,Nesmith,South Carolina,Yes,12345
DON_MEGA_005986,Fountain Inn,South Carolina,No,12345
DON_MEGA_005987,Neeses,South Carolina,Yes,12345
DON_MEGA_005988,Walhalla,South Carolina,Yes,12345
DON_MEGA_005989,New Zion,South Carolina,No,12345
DON_MEGA_005990,Hickory Grove,South Carolina,Yes,12345
DON_MEGA_005991,Chapin,South Carolina,Yes,12345
DON_MEGA_005992,Ridgeland,South Carolina,No,12345
DON_MEGA_005993,Marietta,South Carolina,No,12345
DON_MEGA_005994,Pineland,South Carolina,Yes,12345
DON_MEGA_005995,Mullins,South Carolina,No,12345
DON_MEGA_005996,Belton,South Carolina,Yes,12345
DON_MEGA_005997,Lugoff,South Carolina,No,12345
DON_MEGA_005998,Islandton,South Carolina,No,12345
DON_MEGA_005999,Rowesville,South Carolina,No,12345
DON_MEGA_006000,Nisland,South Dakota,No,12345
DON_MEGA_006001,Sinai,South Dakota,No,12345
DON_MEGA_006002,Canistota,South Dakota,No,12345
DON_MEGA_006003,Owanka,South Dakota,No,12345
DON_MEGA_006004,Groton,South Dakota,No,12345
DON_MEGA_006005,Corsica,South Dakota,No,12345
DON_MEGA_006006,Trail City,South Dakota,No,12345
DON_MEGA_006007,Owanka,South Dakota,Yes,12345
DON_MEGA_006008,Stephan,South Dakota,Yes,12345
DON_MEGA_006009,Carpenter,South Dakota,No,12345
DON_MEGA_006010,Worthing,South Dakota,Yes,12345
DON_MEGA_006011,Letcher,South Dakota,Yes,12345
DON_MEGA_006012,Crooks,South Dakota,No,12345
DON_MEGA_006013,Colman,South Dakota,No,12345
DON_MEGA_006014,Claremont,South Dakota,Yes,12345
DON_MEGA_006015,Keldron,South Dakota,No,12345
DON_MEGA_006016,Astoria,South Dakota,Yes,12345
DON_MEGA_006017,Timber Lake,South Dakota,Yes,12345
DON_MEGA_006018,Emery,South Dakota,No,12345
DON_MEGA_006019,Alpena,South Dakota,No,12345
DON_MEGA_006020,Dallas,South Dakota,Yes,12345
DON_MEGA_006021,Tuthill,South Dakota,No,12345
DON_MEGA_006022,Burke,South Dakota,No,12345
DON_MEGA_006023,Warner,South Dakota,No,12345
DON_MEGA_006024,Worthing,South Dakota,Yes,12345
DON_MEGA_006025,Springfield,South Dakota,Yes,12345
DON_MEGA_006026,Whitewood,South Dakota,Yes,12345
DON_MEGA_006027,Elk Point,South Dakota,Yes,12345
DON_MEGA_006028,Kadoka,South Dakota,No,12345
DON_MEGA_006029,Olivet,South Dakota,Yes,12345
DON_MEGA_006030,Allen,South Dakota,Yes,12345
DON_MEGA_006031,Oral,South Dakota,Yes,12345
DON_MEGA_006032,Shadehill,South Dakota,No,12345
DON_MEGA_006033,Isabel,South Dakota,No,12345
DON_MEGA_006034,Redig,South Dakota,No,12345
DON_MEGA_006035,Garden City,South Dakota,No,12345
DON_MEGA_006036,Iona,South Dakota,Yes,12345
DON_MEGA_006037,Menno,South Dakota,No,12345
DON_MEGA_006038,Stickney,South Dakota,No,12345
DON_MEGA_006039,Belvidere,South Dakota,Yes,12345
DON_MEGA_006040,Nisland,South Dakota,No,12345
DON_MEGA_006041,Porcupine,South Dakota,Yes,12345
DON_MEGA_006042,Batesland,South Dakota,No,12345
DON_MEGA_006043,Manderson,South Dakota,No,12345
DON_MEGA_006044,Valley Springs,South Dakota,Yes,12345
DON_MEGA_006045,Tabor,South Dakota,Yes,12345
DON_MEGA_006046,Rochford,South Dakota,No,12345
DON_MEGA_006047,Badger,South Dakota,No,12345
DON_MEGA_006048,Fort Pierre,South Dakota,Yes,12345
DON_MEGA_006049,Britton,South Dakota,No,12345
DON_MEGA_006050,Alcester,South Dakota,Yes,12345
DON_MEGA_006051,Presho,South Dakota,No,12345
DON_MEGA_006052,Springfield,South Dakota,No,12345
DON_MEGA_006053,Burbank,South Dakota,No,12345
DON_MEGA_006054,Sioux Falls,South Dakota,Yes,12345
DON_MEGA_006055,Freeman,South Dakota,Yes,12345
DON_MEGA_006056,Menno,South Dakota,Yes,12345
DON_MEGA_006057,Artesian,South Dakota,Yes,12345
DON_MEGA_006058,Spearfish,South Dakota,No,12345
DON_MEGA_006059,Lake Preston,South Dakota,Yes,12345
DON_MEGA_006060,Whitewood,South Dakota,No,12345
DON_MEGA_006061,Rutland,South Dakota,No,12345
DON_MEGA_006062,Marty,South Dakota,No,12345
DON_MEGA_006063,Aberdeen,South Dakota,No,12345
DON_MEGA_006064,Saint Lawrence,South Dakota,No,12345
DON_MEGA_006065,Delmont,South Dakota,Yes,12345
DON_MEGA_006066,Canova,South Dakota,No,12345
DON_MEGA_006067,Red Owl,South Dakota,Yes,12345
DON_MEGA_006068,Oglala,South Dakota,No,12345
DON_MEGA_006069,Elm Springs,South Dakota,No,12345
DON_MEGA_006070,Agar,South Dakota,No,12345
DON_MEGA_006071,Camp Crook,South Dakota,Yes,12345
DON_MEGA_006072,Flandreau,South Dakota,No,12345
DON_MEGA_006073,Whitehorse,South Dakota,No,12345
DON_MEGA_006074,Frankfort,South Dakota,No,12345
DON_MEGA_006075,Warner,South Dakota,No,12345
DON_MEGA_006076,Allen,South Dakota,Yes,12345
DON_MEGA_006077,Herrick,South Dakota,Yes,12345
DON_MEGA_006078,Erwin,South Dakota,No,12345
DON_MEGA_006079,Mellette,South Dakota,Yes,12345
DON_MEGA_006080,Armour,South Dakota,No,12345
DON_MEGA_006081,Buffalo,South Dakota,Yes,12345
DON_MEGA_006082,Wakonda,South Dakota,Yes,12345
DON_MEGA_006083,Bath,South Dakota,Yes,12345
DON_MEGA_006084,Bridgewater,South Dakota,No,12345
DON_MEGA_006085,Highmore,South Dakota,Yes,12345
DON_MEGA_006086,Mud Butte,South Dakota,Yes,12345
DON_MEGA_006087,Quinn,South Dakota,No,12345
DON_MEGA_006088,Saint Charles,South Dakota,No,12345
DON_MEGA_006089,Selby,South Dakota,No,12345
DON_MEGA_006090,Wall,South Dakota,No,12345
DON_MEGA_006091,Ortley,South Dakota,Yes,12345
DON_MEGA_006092,Grenville,South Dakota,No,12345
DON_MEGA_006093,Tea,South Dakota,Yes,12345
DON_MEGA_006094,Britton,South Dakota,No,12345
DON_MEGA_006095,Piedmont,South Dakota,No,12345
DON_MEGA_006096,Longlake,South Dakota,No,12345
DON_MEGA_006097,Bradley,South Dakota,Yes,12345
DON_MEGA_006098,Yankton,South Dakota,Yes,12345
DON_MEGA_006099,Alcester,South Dakota,No,12345
DON_MEGA_006100,Ocoee,Tennessee,No,12345
DON_MEGA_006101,Hendersonville,Tennessee,No,12345
DON_MEGA_006102,Hickman,Tennessee,No,12345
DON_MEGA_006103,Mc Kenzie,Tennessee,Yes,12345
DON_MEGA_006104,Saint Bethlehem,Tennessee,No,12345
DON_MEGA_006105,Tennessee Ridge,Tennessee,Yes,12345
DON_MEGA_006106,Eidson,Tennessee,Yes,12345
DON_MEGA_006107,Hickman,Tennessee,Yes,12345
DON_MEGA_006108,Cumberland Gap,Tennessee,Yes,12345
DON_MEGA_006109,Lookout Mountain,Tennessee,Yes,12345
DON_MEGA_006110,Henry,Tennessee,Yes,12345
DON_MEGA_006111,Westport,Tennessee,Yes,12345
DON_MEGA_006112,Collegedale,Tennessee,Yes,12345
DON_MEGA_006113,Apison,Tennessee,No,12345
DON_MEGA_006114,Dunlap,Tennessee,No,12345
DON_MEGA_006115,Baxter,Tennessee,No,12345
DON_MEGA_006116,Birchwood,Tennessee,No,12345
DON_MEGA_006117,Dyersburg,Tennessee,Yes,12345
DON_MEGA_006118,Maryville,Tennessee,Yes,12345
DON_MEGA_006119,Dyer,Tennessee,No,12345
DON_MEGA_006120,Bruceton,Tennessee,Yes,12345
DON_MEGA_006121,Pickwick Dam,Tennessee,No,12345
DON_MEGA_006122,Oakland,Tennessee,Yes,12345
DON_MEGA_006123,Evensville,Tennessee,Yes,12345
DON_MEGA_006124,Kyles Ford,Tennessee,Yes,12345
DON_MEGA_006125,Caryville,Tennessee,Yes,12345
DON_MEGA_006126,Mount Carmel,Tennessee,No,12345
DON_MEGA_006127,Morris Chapel,Tennessee,Yes,12345
DON_MEGA_006128,Jamestown,Tennessee,Yes,12345
DON_MEGA_006129,Prospect,Tennessee,Yes,12345
DON_MEGA_006130,Lynchburg,Tennessee,No,12345
DON_MEGA_006131,Oakdale,Tennessee,No,12345
DON_MEGA_006132,Johnson City,Tennessee,Yes,12345
DON_MEGA_006133,South Fulton,Tennessee,Yes,12345
DON_MEGA_006134,Mercer,Tennessee,Yes,12345
DON_MEGA_006135,Olivehill,Tennessee,Yes,12345
DON_MEGA_006136,Tazewell,Tennessee,Yes,12345
DON_MEGA_006137,Chattanooga,Tennessee,No,12345
DON_MEGA_006138,Blountville,Tennessee,Yes,12345
DON_MEGA_006139,Charlotte,Tennessee,No,12345
DON_MEGA_006140,Crossville,Tennessee,Yes,12345
DON_MEGA_006141,Sharps Chapel,Tennessee,No,12345
DON_MEGA_006142,Portland,Tennessee,No,12345
DON_MEGA_006143,Moss,Tennessee,No,12345
DON_MEGA_006144,La Vergne,Tennessee,Yes,12345
DON_MEGA_006145,Jonesborough,Tennessee,Yes,12345
DON_MEGA_006146,Old Hickory,Tennessee,No,12345
DON_MEGA_006147,Collinwood,Tennessee,No,12345
DON_MEGA_006148,Norene,Tennessee,No,12345
DON_MEGA_006149,Ridgetop,Tennessee,No,12345
DON_MEGA_006150,Atoka,Tennessee,No,12345
DON_MEGA_006151,Tipton,Tennessee,No,12345
DON_MEGA_006152,Petros,Tennessee,Yes,12345
DON_MEGA_006153,Harrogate,Tennessee,Yes,12345
DON_MEGA_006154,Crossville,Tennessee,No,12345
DON_MEGA_006155,Old Hickory,Tennessee,Yes,12345
DON_MEGA_006156,Alexandria,Tennessee,Yes,12345
DON_MEGA_006157,Graysville,Tennessee,Yes,12345
DON_MEGA_006158,Rutherford,Tennessee,Yes,12345
DON_MEGA_006159,Watertown,Tennessee,No,12345
DON_MEGA_006160,Smyrna,Tennessee,Yes,12345
DON_MEGA_006161,Darden,Tennessee,Yes,12345
DON_MEGA_006162,Medon,Tennessee,Yes,12345
DON_MEGA_006163,Whitwell,Tennessee,Yes,12345
DON_MEGA_006164,Shiloh,Tennessee,Yes,12345
DON_MEGA_006165,Mohawk,Tennessee,Yes,12345
DON_MEGA_006166,Alcoa,Tennessee,No,12345
DON_MEGA_006167,Rutledge,Tennessee,Yes,12345
DON_MEGA_006168,Big Sandy,Tennessee,No,12345
DON_MEGA_006169,Auburntown,Tennessee,No,12345
DON_MEGA_006170,Ozone,Tennessee,Yes,12345
DON_MEGA_006171,Tiptonville,Tennessee,No,12345
DON_MEGA_006172,Pegram,Tennessee,Yes,12345
DON_MEGA_006173,Waverly,Tennessee,No,12345
DON_MEGA_006174,Oakland,Tennessee,No,12345
DON_MEGA_006175,Calhoun,Tennessee,No,12345
DON_MEGA_006176,Knoxville,Tennessee,Yes,12345
DON_MEGA_006177,Bell Buckle,Tennessee,No,12345
DON_MEGA_006178,Piney Flats,Tennessee,No,12345
DON_MEGA_006179,Parrottsville,Tennessee,Yes,12345
DON_MEGA_006180,Eagleville,Tennessee,No,12345
DON_MEGA_006181,Powell,Tennessee,Yes,12345
DON_MEGA_006182,Decherd,Tennessee,No,12345
DON_MEGA_006183,Cumberland Gap,Tennessee,No,12345
DON_MEGA_006184,Mc Lemoresville,Tennessee,Yes,12345
DON_MEGA_006185,Guild,Tennessee,Yes,12345
DON_MEGA_006186,Crockett Mills,Tennessee,Yes,12345
DON_MEGA_006187,Chewalla,Tennessee,No,12345
DON_MEGA_006188,Decherd,Tennessee,Yes,12345
DON_MEGA_006189,Beechgrove,Tennessee,No,12345
DON_MEGA_006190,Kyles Ford,Tennessee,Yes,12345
DON_MEGA_006191,Allons,Tennessee,Yes,12345
DON_MEGA_006192,Benton,Tennessee,Yes,12345
DON_MEGA_006193,Winfield,Tennessee,No,12345
DON_MEGA_006194,Jacksboro,Tennessee,No,12345
DON_MEGA_006195,Lenoir City,Tennessee,No,12345
DON_MEGA_006196,Bloomington Springs,Tennessee,Yes,12345
DON_MEGA_006197,Milan,Tennessee,No,12345
DON_MEGA_006198,Only,Tennessee,Yes,12345
DON_MEGA_006199,Lowland,Tennessee,Yes,12345
DON_MEGA_006200,Roaring Springs,Texas,Yes,12345
DON_MEGA_006201,Rockwall,Texas,Yes,12345
DON_MEGA_006202,Kermit,Texas,Yes,12345
DON_MEGA_006203,Ropesville,Texas,No,12345
DON_MEGA_006204,Celeste,Texas,Yes,12345
DON_MEGA_006205,Golden,Texas,No,12345
DON_MEGA_006206,Riviera,Texas,Yes,12345
DON_MEGA_006207,Simonton,Texas,Yes,12345
DON_MEGA_006208,Paint Rock,Texas,Yes,12345
DON_MEGA_006209,Woodson,Texas,Yes,12345
DON_MEGA_006210,Heidenheimer,Texas,Yes,12345
DON_MEGA_006211,Borger,Texas,No,12345
DON_MEGA_006212,Brownsville,Texas,No,12345
DON_MEGA_006213,Sumner,Texas,Yes,12345
DON_MEGA_006214,Desdemona,Texas,Yes,12345
DON_MEGA_006215,Bremond,Texas,No,12345
DON_MEGA_006216,Seminole,Texas,No,12345
DON_MEGA_006217,Plantersville,Texas,No,12345
DON_MEGA_006218,Concord,Texas,No,12345
DON_MEGA_006219,Orange Grove,Texas,No,12345
DON_MEGA_006220,Howe,Texas,Yes,12345
DON_MEGA_006221,Diboll,Texas,Yes,12345
DON_MEGA_006222,Pawnee,Texas,No,12345
DON_MEGA_006223,Pep,Texas,Yes,12345
DON_MEGA_006224,Gallatin,Texas,No,12345
DON_MEGA_006225,Kendleton,Texas,No,12345
DON_MEGA_006226,Odessa,Texas,No,12345
DON_MEGA_006227,Garden City,Texas,Yes,12345
DON_MEGA_006228,Malone,Texas,No,12345
DON_MEGA_006229,Shiro,Texas,No,12345
DON_MEGA_006230,Mound,Texas,Yes,12345
DON_MEGA_006231,Kennedale,Texas,No,12345
DON_MEGA_006232,New London,Texas,No,12345
DON_MEGA_006233,Brandon,Texas,No,12345
DON_MEGA_006234,Estelline,Texas,No,12345
DON_MEGA_006235,Barry,Texas,No,12345
DON_MEGA_006236,Orangefield,Texas,Yes,12345
DON_MEGA_006237,Plantersville,Texas,No,12345
DON_MEGA_006238,Bend,Texas,No,12345
DON_MEGA_006239,Alvord,Texas,No,12345
DON_MEGA_006240,Vanderpool,Texas,Yes,12345
DON_MEGA_006241,Princeton,Texas,Yes,12345
DON_MEGA_006242,Valley Mills,Texas,Yes,12345
DON_MEGA_006243,Burkburnett,Texas,Yes,12345
DON_MEGA_006244,Sandia,Texas,No,12345
DON_MEGA_006245,Round Top,Texas,Yes,12345
